"","school_id","grade","pupil_id","Fluency","Kiswahili","Math","attendance_records","present_records","teacher_id","lesson_completion_rate","region","province","tutoring_program"
"2490",36848,"Grade 3",5292,155,0.828571438789368,0.766666650772095,45,41,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2491",36848,"Grade 3",21048,127,0.742857158184052,0.699999988079071,100,86,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2492",36848,"Grade 3",16008,94,0.628571450710297,0.699999988079071,100,40,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2493",36848,"Grade 3",26955,109,0.857142865657806,0.766666650772095,45,41,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2494",36848,"Grade 3",6920,172,0.942857146263123,0.733333349227905,45,39,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2495",36848,"Grade 3",17452,126,0.942857146263123,0.566666662693024,100,37,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2496",36848,"Grade 3",13169,71,0.54285717010498,0.400000005960464,100,68,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2497",36848,"Grade 3",19660,182,0.971428573131561,0.833333313465118,45,41,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2498",36848,"Grade 3",17655,115,0.828571438789368,0.566666662693024,45,33,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2499",36848,"Grade 3",22473,76,0.77142858505249,0.433333337306976,100,90,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2500",36848,"Grade 3",4140,107,0.885714292526245,0.699999988079071,100,86,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2501",36848,"Grade 3",3111,85,0.685714304447174,0.666666686534882,100,80,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2502",36848,"Grade 3",1086,105,0.685714304447174,0.833333313465118,45,41,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2503",36848,"Grade 3",1604,108,0.628571450710297,0.600000023841858,100,82,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2504",36848,"Grade 3",20315,91,0.885714292526245,0.566666662693024,100,52,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2505",36848,"Grade 3",3524,51,0.600000023841858,0.400000005960464,100,80,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2506",36848,"Grade 3",6382,70,0.657142877578735,0.333333343267441,88,53,92,0.795580110497238,"Vihiga","Rift Valley","No"
"2507",36848,"Grade 4",15194,NA,NA,NA,100,24,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2508",36848,"Grade 4",1289,NA,NA,NA,100,0,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2509",36848,"Grade 4",6467,52,0.620000004768372,0.639999985694885,100,66,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2510",36848,"Grade 4",18501,67,0.77999997138977,0.699999988079071,100,83,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2511",36848,"Grade 4",5691,NA,NA,NA,100,24,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2512",36848,"Grade 4",14163,61,0.740000009536743,0.699999988079071,100,82,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2513",36848,"Grade 4",19654,52,0.72000002861023,0.600000023841858,100,76,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2514",36848,"Grade 4",25259,75,0.879999995231628,0.839999973773956,46,44,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2515",36848,"Grade 4",13431,68,0.839999973773956,0.819999992847443,100,98,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2516",36848,"Grade 4",24283,32,0.400000005960464,0.300000011920929,100,46,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2517",36848,"Grade 4",5680,64,0.819999992847443,0.759999990463257,100,99,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2518",36848,"Grade 4",2050,63,0.740000009536743,0.72000002861023,100,55,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2519",36848,"Grade 4",13498,NA,NA,NA,100,49,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2520",36848,"Grade 4",1017,NA,NA,NA,100,27,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2521",36848,"Grade 4",17201,67,0.819999992847443,0.819999992847443,100,47,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2522",36848,"Grade 4",6980,72,0.800000011920929,0.77999997138977,100,87,260,0.40495867768595,"Vihiga","Rift Valley","No"
"2523",36848,"Grade 5",18263,120,0.675000011920929,0.5,45,41,261,0.617021276595745,"Vihiga","Rift Valley","No"
"2524",36848,"Grade 5",17154,156,0.824999988079071,0.759999990463257,100,85,261,0.617021276595745,"Vihiga","Rift Valley","No"
"2525",36848,"Grade 5",2732,150,0.925000011920929,0.879999995231628,100,37,261,0.617021276595745,"Vihiga","Rift Valley","No"
"2526",36848,"Grade 5",11777,124,0.75,0.72000002861023,100,78,261,0.617021276595745,"Vihiga","Rift Valley","No"
"2527",36848,"Grade 5",8980,122,0.824999988079071,0.699999988079071,98,80,261,0.617021276595745,"Vihiga","Rift Valley","No"
"2528",36848,"Grade 5",18959,144,0.800000011920929,0.560000002384186,100,74,261,0.617021276595745,"Vihiga","Rift Valley","No"
"2529",36848,"Grade 5",15019,133,0.774999976158142,0.5799999833107,100,77,261,0.617021276595745,"Vihiga","Rift Valley","No"
"2530",36848,"Grade 5",19441,NA,NA,NA,100,26,261,0.617021276595745,"Vihiga","Rift Valley","No"
"2531",36848,"Grade 5",17355,NA,NA,NA,100,6,261,0.617021276595745,"Vihiga","Rift Valley","No"
"2532",36848,"Grade 5",14020,NA,NA,NA,45,0,261,0.617021276595745,"Vihiga","Rift Valley","No"
"2533",36848,"Grade 5",10427,96,0.75,0.200000002980232,100,69,261,0.617021276595745,"Vihiga","Rift Valley","No"
"2534",36848,"Grade 5",91,43,0.324999988079071,0.219999998807907,100,78,261,0.617021276595745,"Vihiga","Rift Valley","No"
"2535",36848,"Grade 5",22935,NA,NA,NA,100,58,261,0.617021276595745,"Vihiga","Rift Valley","No"
"2536",36848,"Grade 5",5097,115,0.649999976158142,0.5,100,56,261,0.617021276595745,"Vihiga","Rift Valley","No"
"2537",39078,"Grade 1",3781,55,0.914285719394684,0.766666650772095,91,81,563,0.40655105973025,"Kwale","Coast","No"
"2538",39078,"Grade 1",19121,63,0.828571438789368,0.766666650772095,91,86,563,0.40655105973025,"Kwale","Coast","No"
"2539",39078,"Grade 1",24042,37,0.514285743236542,0.433333337306976,91,81,563,0.40655105973025,"Kwale","Coast","No"
"2540",39078,"Grade 1",23466,49,0.657142877578735,0.566666662693024,77,59,563,0.40655105973025,"Kwale","Coast","No"
"2541",39078,"Grade 1",19954,40,0.485714286565781,0.5,87,76,563,0.40655105973025,"Kwale","Coast","No"
"2542",39078,"Grade 1",20279,50,0.800000011920929,0.766666650772095,91,76,563,0.40655105973025,"Kwale","Coast","No"
"2543",39078,"Grade 1",4411,52,0.828571438789368,0.766666650772095,87,81,563,0.40655105973025,"Kwale","Coast","No"
"2544",39078,"Grade 1",15462,57,0.657142877578735,0.600000023841858,91,60,563,0.40655105973025,"Kwale","Coast","No"
"2545",39078,"Grade 1",4505,30,0.657142877578735,0.366666674613953,91,86,563,0.40655105973025,"Kwale","Coast","No"
"2546",39078,"Grade 1",10683,63,0.857142865657806,0.833333313465118,91,86,563,0.40655105973025,"Kwale","Coast","No"
"2547",39078,"Grade 1",18832,58,0.857142865657806,0.800000011920929,91,83,563,0.40655105973025,"Kwale","Coast","No"
"2548",39078,"Grade 1",15581,58,0.77142858505249,0.766666650772095,87,75,563,0.40655105973025,"Kwale","Coast","No"
"2549",39078,"Grade 1",3086,58,0.77142858505249,0.699999988079071,91,64,563,0.40655105973025,"Kwale","Coast","No"
"2550",39078,"Grade 1",16125,60,0.857142865657806,0.833333313465118,91,70,563,0.40655105973025,"Kwale","Coast","No"
"2551",39078,"Grade 1",26486,53,0.714285731315613,0.699999988079071,73,66,563,0.40655105973025,"Kwale","Coast","No"
"2552",39078,"Grade 1",26540,42,0.600000023841858,0.5,91,84,563,0.40655105973025,"Kwale","Coast","No"
"2553",39078,"Grade 1",19359,58,0.885714292526245,0.866666674613953,91,74,563,0.40655105973025,"Kwale","Coast","No"
"2554",39078,"Grade 1",7503,48,0.828571438789368,0.666666686534882,91,76,563,0.40655105973025,"Kwale","Coast","No"
"2555",39078,"Grade 1",6822,32,0.485714286565781,0.400000005960464,91,82,563,0.40655105973025,"Kwale","Coast","No"
"2556",39078,"Grade 1",20421,65,0.885714292526245,0.899999976158142,87,76,563,0.40655105973025,"Kwale","Coast","No"
"2557",39078,"Grade 1",6067,39,0.657142877578735,0.566666662693024,89,68,563,0.40655105973025,"Kwale","Coast","No"
"2558",39078,"Grade 1",23494,50,0.600000023841858,0.766666650772095,91,86,563,0.40655105973025,"Kwale","Coast","No"
"2559",39078,"Grade 1",26136,27,0.828571438789368,0.366666674613953,91,64,563,0.40655105973025,"Kwale","Coast","No"
"2560",39078,"Grade 1",13814,30,0.54285717010498,0.400000005960464,91,44,563,0.40655105973025,"Kwale","Coast","No"
"2561",39078,"Grade 1",5906,29,0.342857152223587,0.400000005960464,91,78,563,0.40655105973025,"Kwale","Coast","No"
"2562",39078,"Grade 1",17248,42,0.714285731315613,0.333333343267441,91,63,563,0.40655105973025,"Kwale","Coast","No"
"2563",39078,"Grade 1",27062,30,0.514285743236542,0.300000011920929,91,80,563,0.40655105973025,"Kwale","Coast","No"
"2564",39078,"Grade 2",4433,95,0.342857152223587,0.699999988079071,89,64,604,0.640684410646388,"Kwale","Coast","No"
"2565",39078,"Grade 2",13197,130,0.342857152223587,0.666666686534882,89,74,604,0.640684410646388,"Kwale","Coast","No"
"2566",39078,"Grade 2",17197,170,0.885714292526245,0.833333313465118,89,62,604,0.640684410646388,"Kwale","Coast","No"
"2567",39078,"Grade 2",1148,173,0.942857146263123,0.966666638851166,89,84,604,0.640684410646388,"Kwale","Coast","No"
"2568",39078,"Grade 2",15196,169,0.971428573131561,0.866666674613953,89,85,604,0.640684410646388,"Kwale","Coast","No"
"2569",39078,"Grade 2",25434,173,0.971428573131561,0.966666638851166,89,79,604,0.640684410646388,"Kwale","Coast","No"
"2570",39078,"Grade 2",22593,173,1,0.933333337306976,89,70,604,0.640684410646388,"Kwale","Coast","No"
"2571",39078,"Grade 2",20274,160,0.742857158184052,0.833333313465118,89,63,604,0.640684410646388,"Kwale","Coast","No"
"2572",39078,"Grade 2",10312,170,0.714285731315613,0.899999976158142,85,62,604,0.640684410646388,"Kwale","Coast","No"
"2573",39078,"Grade 2",12785,173,0.971428573131561,0.966666638851166,89,76,604,0.640684410646388,"Kwale","Coast","No"
"2574",39078,"Grade 2",13988,150,0.742857158184052,0.699999988079071,89,82,604,0.640684410646388,"Kwale","Coast","No"
"2575",39078,"Grade 2",6421,80,0.228571429848671,0.5,89,49,604,0.640684410646388,"Kwale","Coast","No"
"2576",39078,"Grade 2",6269,156,0.742857158184052,0.766666650772095,89,52,604,0.640684410646388,"Kwale","Coast","No"
"2577",39078,"Grade 2",2884,173,0.971428573131561,0.933333337306976,89,70,604,0.640684410646388,"Kwale","Coast","No"
"2578",39078,"Grade 2",1612,161,0.400000005960464,0.666666686534882,76,56,604,0.640684410646388,"Kwale","Coast","No"
"2579",39078,"Grade 2",23143,173,0.971428573131561,0.966666638851166,89,88,604,0.640684410646388,"Kwale","Coast","No"
"2580",39078,"Grade 2",13329,80,0.314285725355148,0.533333361148834,89,37,604,0.640684410646388,"Kwale","Coast","No"
"2581",39078,"Grade 2",7915,169,0.571428596973419,0.833333313465118,89,67,604,0.640684410646388,"Kwale","Coast","No"
"2582",39078,"Grade 2",21280,160,0.457142859697342,0.666666686534882,89,50,604,0.640684410646388,"Kwale","Coast","No"
"2583",39078,"Grade 2",14456,165,0.742857158184052,0.833333313465118,89,80,604,0.640684410646388,"Kwale","Coast","No"
"2584",39078,"Grade 2",6888,173,1,1,89,68,604,0.640684410646388,"Kwale","Coast","No"
"2585",39078,"Grade 2",352,170,0.885714292526245,0.866666674613953,89,88,604,0.640684410646388,"Kwale","Coast","No"
"2586",39078,"Grade 2",24306,170,0.971428573131561,0.933333337306976,89,60,604,0.640684410646388,"Kwale","Coast","No"
"2587",39078,"Grade 3",25580,204,0.714285731315613,0.833333313465118,91,71,66,0.775322283609576,"Kwale","Coast","No"
"2588",39078,"Grade 3",20400,223,0.714285731315613,0.899999976158142,87,62,66,0.775322283609576,"Kwale","Coast","No"
"2589",39078,"Grade 3",24626,222,0.714285731315613,1,41,41,66,0.775322283609576,"Kwale","Coast","No"
"2590",39078,"Grade 3",1087,221,0.714285731315613,0.899999976158142,77,57,66,0.775322283609576,"Kwale","Coast","No"
"2591",39078,"Grade 3",9387,70,0.600000023841858,0.433333337306976,91,87,66,0.775322283609576,"Kwale","Coast","No"
"2592",39078,"Grade 3",7422,10,0.171428576111794,0.400000005960464,79,73,66,0.775322283609576,"Kwale","Coast","No"
"2593",39078,"Grade 3",14264,221,0.77142858505249,1,91,89,66,0.775322283609576,"Kwale","Coast","No"
"2594",39078,"Grade 3",17843,221,0.714285731315613,0.933333337306976,91,75,66,0.775322283609576,"Kwale","Coast","No"
"2595",39078,"Grade 3",18848,40,0.628571450710297,0.433333337306976,89,83,66,0.775322283609576,"Kwale","Coast","No"
"2596",39078,"Grade 3",300,211,0.714285731315613,0.733333349227905,91,80,66,0.775322283609576,"Kwale","Coast","No"
"2597",39078,"Grade 3",26388,220,0.885714292526245,0.866666674613953,41,31,66,0.775322283609576,"Kwale","Coast","No"
"2598",39078,"Grade 3",21318,106,0.657142877578735,0.800000011920929,87,35,66,0.775322283609576,"Kwale","Coast","No"
"2599",39078,"Grade 3",478,42,0.54285717010498,0.333333343267441,91,87,66,0.775322283609576,"Kwale","Coast","No"
"2600",39078,"Grade 3",24135,220,0.77142858505249,0.933333337306976,41,33,66,0.775322283609576,"Kwale","Coast","No"
"2601",39078,"Grade 3",21910,222,0.800000011920929,0.933333337306976,91,80,66,0.775322283609576,"Kwale","Coast","No"
"2602",39078,"Grade 3",19551,221,0.800000011920929,0.933333337306976,41,41,66,0.775322283609576,"Kwale","Coast","No"
"2603",39078,"Grade 3",5284,223,0.942857146263123,1,41,37,66,0.775322283609576,"Kwale","Coast","No"
"2604",39078,"Grade 3",20755,214,0.742857158184052,0.800000011920929,41,40,66,0.775322283609576,"Kwale","Coast","No"
"2605",39078,"Grade 3",24713,221,0.77142858505249,0.966666638851166,91,67,66,0.775322283609576,"Kwale","Coast","No"
"2606",39078,"Grade 3",8057,220,0.828571438789368,0.866666674613953,91,75,66,0.775322283609576,"Kwale","Coast","No"
"2607",39078,"Grade 3",1736,162,0.685714304447174,0.633333325386047,91,77,66,0.775322283609576,"Kwale","Coast","No"
"2608",39078,"Grade 3",6548,219,0.571428596973419,0.800000011920929,91,85,66,0.775322283609576,"Kwale","Coast","No"
"2609",39078,"Grade 3",18643,219,0.742857158184052,0.899999976158142,41,40,66,0.775322283609576,"Kwale","Coast","No"
"2610",39078,"Grade 3",18899,216,0.77142858505249,0.733333349227905,41,41,66,0.775322283609576,"Kwale","Coast","No"
"2611",39078,"Grade 3",2983,23,0.457142859697342,0.400000005960464,91,83,66,0.775322283609576,"Kwale","Coast","No"
"2612",39078,"Grade 3",26550,220,0.657142877578735,0.866666674613953,41,40,66,0.775322283609576,"Kwale","Coast","No"
"2613",39078,"Grade 3",20427,200,0.800000011920929,0.666666686534882,91,88,66,0.775322283609576,"Kwale","Coast","No"
"2614",39078,"Grade 3",7456,211,0.800000011920929,0.833333313465118,91,83,66,0.775322283609576,"Kwale","Coast","No"
"2615",39078,"Grade 3",12486,176,0.600000023841858,0.666666686534882,41,38,66,0.775322283609576,"Kwale","Coast","No"
"2616",39078,"Grade 3",3528,211,0.742857158184052,0.699999988079071,91,85,66,0.775322283609576,"Kwale","Coast","No"
"2617",39078,"Grade 3",8016,113,0.657142877578735,0.600000023841858,91,76,66,0.775322283609576,"Kwale","Coast","No"
"2618",39078,"Grade 4",12247,153,0.660000026226044,0.439999997615814,26,25,745,0.152777777777778,"Kwale","Coast","No"
"2619",39078,"Grade 4",15032,29,0.400000005960464,0.300000011920929,26,26,745,0.152777777777778,"Kwale","Coast","No"
"2620",39078,"Grade 4",923,100,0.839999973773956,0.879999995231628,30,22,745,0.152777777777778,"Kwale","Coast","No"
"2621",39078,"Grade 4",24864,53,0.600000023841858,0.660000026226044,26,25,745,0.152777777777778,"Kwale","Coast","No"
"2622",39078,"Grade 4",4070,195,0.800000011920929,0.9200000166893,26,25,745,0.152777777777778,"Kwale","Coast","No"
"2623",39078,"Grade 4",17860,68,0.819999992847443,0.77999997138977,30,28,745,0.152777777777778,"Kwale","Coast","No"
"2624",39078,"Grade 4",25109,200,0.759999990463257,0.740000009536743,30,28,745,0.152777777777778,"Kwale","Coast","No"
"2625",39078,"Grade 4",22655,152,0.72000002861023,0.699999988079071,30,27,745,0.152777777777778,"Kwale","Coast","No"
"2626",39078,"Grade 4",12720,200,0.759999990463257,0.839999973773956,30,20,745,0.152777777777778,"Kwale","Coast","No"
"2627",39078,"Grade 4",14408,160,0.699999988079071,0.600000023841858,30,30,745,0.152777777777778,"Kwale","Coast","No"
"2628",39078,"Grade 4",16789,140,0.72000002861023,0.699999988079071,30,30,745,0.152777777777778,"Kwale","Coast","No"
"2629",39078,"Grade 4",16198,150,0.379999995231628,0.159999996423721,30,27,745,0.152777777777778,"Kwale","Coast","No"
"2630",39078,"Grade 4",20937,152,0.800000011920929,0.9200000166893,26,24,745,0.152777777777778,"Kwale","Coast","No"
"2631",39078,"Grade 4",5228,130,0.77999997138977,0.819999992847443,26,22,745,0.152777777777778,"Kwale","Coast","No"
"2632",39078,"Grade 4",10628,63,0.699999988079071,0.400000005960464,30,25,745,0.152777777777778,"Kwale","Coast","No"
"2633",39078,"Grade 4",17738,60,0.680000007152557,0.5799999833107,26,24,745,0.152777777777778,"Kwale","Coast","No"
"2634",39078,"Grade 4",4882,124,0.740000009536743,0.379999995231628,26,26,745,0.152777777777778,"Kwale","Coast","No"
"2635",39078,"Grade 4",20618,62,0.699999988079071,0.519999980926514,30,19,745,0.152777777777778,"Kwale","Coast","No"
"2636",39078,"Grade 4",9339,165,0.839999973773956,0.860000014305115,26,24,745,0.152777777777778,"Kwale","Coast","No"
"2637",39078,"Grade 4",9809,65,0.77999997138977,0.400000005960464,25,3,745,0.152777777777778,"Kwale","Coast","No"
"2638",39078,"Grade 4",25337,150,0.72000002861023,0.759999990463257,26,16,745,0.152777777777778,"Kwale","Coast","No"
"2639",39078,"Grade 4",2836,80,0.77999997138977,0.5,30,24,745,0.152777777777778,"Kwale","Coast","No"
"2640",39078,"Grade 5",2052,198,0.574999988079071,0.639999985694885,38,30,566,0.459349593495935,"Kwale","Coast","No"
"2641",39078,"Grade 5",17817,198,0.800000011920929,0.540000021457672,38,37,566,0.459349593495935,"Kwale","Coast","No"
"2642",39078,"Grade 5",19715,33,0.375,0.140000000596046,38,37,566,0.459349593495935,"Kwale","Coast","No"
"2643",39078,"Grade 5",3342,160,0.524999976158142,0.519999980926514,38,38,566,0.459349593495935,"Kwale","Coast","No"
"2644",39078,"Grade 5",5747,101,0.5,0.439999997615814,83,77,566,0.459349593495935,"Kwale","Coast","No"
"2645",39078,"Grade 5",17951,190,0.774999976158142,0.620000004768372,38,37,566,0.459349593495935,"Kwale","Coast","No"
"2646",39078,"Grade 5",8345,204,0.774999976158142,0.77999997138977,38,35,566,0.459349593495935,"Kwale","Coast","No"
"2647",39078,"Grade 5",11337,212,0.800000011920929,0.560000002384186,83,79,566,0.459349593495935,"Kwale","Coast","No"
"2648",39078,"Grade 5",8564,200,0.774999976158142,0.5799999833107,38,38,566,0.459349593495935,"Kwale","Coast","No"
"2649",39078,"Grade 5",24732,162,0.649999976158142,0.5,38,35,566,0.459349593495935,"Kwale","Coast","No"
"2650",39078,"Grade 5",22529,169,0.474999994039536,0.379999995231628,38,33,566,0.459349593495935,"Kwale","Coast","No"
"2651",39078,"Grade 5",7063,219,0.800000011920929,0.639999985694885,38,37,566,0.459349593495935,"Kwale","Coast","No"
"2652",39078,"Grade 5",12326,100,0.5,0.219999998807907,83,74,566,0.459349593495935,"Kwale","Coast","No"
"2653",39078,"Grade 5",13552,170,0.725000023841858,0.620000004768372,38,38,566,0.459349593495935,"Kwale","Coast","No"
"2654",39078,"Grade 5",3900,190,0.725000023841858,0.800000011920929,83,77,566,0.459349593495935,"Kwale","Coast","No"
"2655",39078,"Grade 5",4449,200,0.800000011920929,0.620000004768372,38,38,566,0.459349593495935,"Kwale","Coast","No"
"2656",39078,"Grade 5",10026,219,0.725000023841858,0.819999992847443,38,38,566,0.459349593495935,"Kwale","Coast","No"
"2657",39078,"Grade 5",15245,205,0.725000023841858,0.800000011920929,38,37,566,0.459349593495935,"Kwale","Coast","No"
"2658",39078,"Grade 5",2748,158,0.574999988079071,0.419999986886978,38,37,566,0.459349593495935,"Kwale","Coast","No"
"2659",39078,"Grade 5",12581,216,0.625,0.5,38,38,566,0.459349593495935,"Kwale","Coast","No"
"2660",40580,"Grade 1",11848,51,0.428571432828903,0.933333337306976,102,82,27,0.732177263969171,"Kisumu","Nyanza","No"
"2661",40580,"Grade 1",17313,NA,0.371428579092026,NA,100,38,27,0.732177263969171,"Kisumu","Nyanza","No"
"2662",40580,"Grade 1",4317,78,0.942857146263123,0.933333337306976,101,73,27,0.732177263969171,"Kisumu","Nyanza","No"
"2663",40580,"Grade 1",22002,20,0.28571429848671,0.400000005960464,100,71,27,0.732177263969171,"Kisumu","Nyanza","No"
"2664",40580,"Grade 1",17707,73,0.77142858505249,0.933333337306976,87,72,27,0.732177263969171,"Kisumu","Nyanza","No"
"2665",40580,"Grade 1",1108,76,0.828571438789368,1,101,69,27,0.732177263969171,"Kisumu","Nyanza","No"
"2666",40580,"Grade 1",3120,76,0.514285743236542,0.899999976158142,101,90,27,0.732177263969171,"Kisumu","Nyanza","No"
"2667",40580,"Grade 1",3192,77,0.77142858505249,0.966666638851166,101,56,27,0.732177263969171,"Kisumu","Nyanza","No"
"2668",40580,"Grade 1",20626,72,0.457142859697342,0.733333349227905,101,66,27,0.732177263969171,"Kisumu","Nyanza","No"
"2669",40580,"Grade 1",10369,67,0.371428579092026,0.933333337306976,101,38,27,0.732177263969171,"Kisumu","Nyanza","No"
"2670",40580,"Grade 1",2092,51,0.657142877578735,0.899999976158142,96,76,27,0.732177263969171,"Kisumu","Nyanza","No"
"2671",40580,"Grade 1",22544,79,0.885714292526245,1,101,78,27,0.732177263969171,"Kisumu","Nyanza","No"
"2672",40580,"Grade 1",20269,80,0.942857146263123,1,101,72,27,0.732177263969171,"Kisumu","Nyanza","No"
"2673",40580,"Grade 1",16089,66,0.885714292526245,1,101,80,27,0.732177263969171,"Kisumu","Nyanza","No"
"2674",40580,"Grade 1",7878,73,0.685714304447174,1,101,58,27,0.732177263969171,"Kisumu","Nyanza","No"
"2675",40580,"Grade 1",25357,73,0.657142877578735,1,101,79,27,0.732177263969171,"Kisumu","Nyanza","No"
"2676",40580,"Grade 1",24566,73,0.685714304447174,1,101,80,27,0.732177263969171,"Kisumu","Nyanza","No"
"2677",40580,"Grade 1",3072,69,0.54285717010498,0.966666638851166,101,77,27,0.732177263969171,"Kisumu","Nyanza","No"
"2678",40580,"Grade 1",26064,52,0.54285717010498,0.966666638851166,101,65,27,0.732177263969171,"Kisumu","Nyanza","No"
"2679",40580,"Grade 1",23098,78,0.657142877578735,1,101,86,27,0.732177263969171,"Kisumu","Nyanza","No"
"2680",40580,"Grade 1",18009,68,0.857142865657806,0.966666638851166,101,75,27,0.732177263969171,"Kisumu","Nyanza","No"
"2681",40580,"Grade 1",24695,75,0.571428596973419,1,101,77,27,0.732177263969171,"Kisumu","Nyanza","No"
"2682",40580,"Grade 1",12421,76,0.828571438789368,1,101,99,27,0.732177263969171,"Kisumu","Nyanza","No"
"2683",40580,"Grade 2",25133,59,0.657142877578735,0.699999988079071,92,72,613,0.830798479087453,"Kisumu","Nyanza","No"
"2684",40580,"Grade 2",10556,147,0.914285719394684,0.933333337306976,92,69,613,0.830798479087453,"Kisumu","Nyanza","No"
"2685",40580,"Grade 2",7,117,0.942857146263123,0.933333337306976,92,86,613,0.830798479087453,"Kisumu","Nyanza","No"
"2686",40580,"Grade 2",26060,91,0.77142858505249,0.866666674613953,92,85,613,0.830798479087453,"Kisumu","Nyanza","No"
"2687",40580,"Grade 2",4376,106,0.914285719394684,0.699999988079071,92,77,613,0.830798479087453,"Kisumu","Nyanza","No"
"2688",40580,"Grade 2",19281,120,0.885714292526245,0.899999976158142,92,81,613,0.830798479087453,"Kisumu","Nyanza","No"
"2689",40580,"Grade 2",9601,166,1,1,92,87,613,0.830798479087453,"Kisumu","Nyanza","No"
"2690",40580,"Grade 2",4577,161,1,0.966666638851166,92,51,613,0.830798479087453,"Kisumu","Nyanza","No"
"2691",40580,"Grade 2",3367,119,0.885714292526245,0.933333337306976,92,83,613,0.830798479087453,"Kisumu","Nyanza","No"
"2692",40580,"Grade 2",11523,113,0.914285719394684,0.933333337306976,92,51,613,0.830798479087453,"Kisumu","Nyanza","No"
"2693",40580,"Grade 2",11264,137,0.885714292526245,0.300000011920929,92,61,613,0.830798479087453,"Kisumu","Nyanza","No"
"2694",40580,"Grade 2",3181,111,0.742857158184052,0.766666650772095,92,68,613,0.830798479087453,"Kisumu","Nyanza","No"
"2695",40580,"Grade 2",16893,33,0.428571432828903,0.633333325386047,92,55,613,0.830798479087453,"Kisumu","Nyanza","No"
"2696",40580,"Grade 2",17542,58,0.857142865657806,0.766666650772095,92,58,613,0.830798479087453,"Kisumu","Nyanza","No"
"2697",40580,"Grade 2",3254,120,0.54285717010498,0.933333337306976,92,59,613,0.830798479087453,"Kisumu","Nyanza","No"
"2698",40580,"Grade 2",2066,30,0.428571432828903,0.433333337306976,87,58,613,0.830798479087453,"Kisumu","Nyanza","No"
"2699",40580,"Grade 3",13642,125,0.600000023841858,0.833333313465118,103,90,234,0.668508287292818,"Kisumu","Nyanza","No"
"2700",40580,"Grade 3",4337,186,0.885714292526245,0.866666674613953,103,83,234,0.668508287292818,"Kisumu","Nyanza","No"
"2701",40580,"Grade 3",10707,205,0.800000011920929,1,45,33,234,0.668508287292818,"Kisumu","Nyanza","No"
"2702",40580,"Grade 3",1890,133,0.685714304447174,0.966666638851166,103,82,234,0.668508287292818,"Kisumu","Nyanza","No"
"2703",40580,"Grade 3",5832,182,0.828571438789368,0.933333337306976,103,91,234,0.668508287292818,"Kisumu","Nyanza","No"
"2704",40580,"Grade 3",18948,NA,NA,NA,103,58,234,0.668508287292818,"Kisumu","Nyanza","No"
"2705",40580,"Grade 3",17363,111,0.685714304447174,0.833333313465118,103,92,234,0.668508287292818,"Kisumu","Nyanza","No"
"2706",40580,"Grade 3",13176,119,0.371428579092026,0.833333313465118,103,80,234,0.668508287292818,"Kisumu","Nyanza","No"
"2707",40580,"Grade 3",8898,125,0.742857158184052,0.699999988079071,103,77,234,0.668508287292818,"Kisumu","Nyanza","No"
"2708",40580,"Grade 3",17937,125,0.714285731315613,0.800000011920929,103,81,234,0.668508287292818,"Kisumu","Nyanza","No"
"2709",40580,"Grade 3",11386,115,0.800000011920929,0.899999976158142,103,62,234,0.668508287292818,"Kisumu","Nyanza","No"
"2710",40580,"Grade 3",3211,130,0.77142858505249,0.866666674613953,45,36,234,0.668508287292818,"Kisumu","Nyanza","No"
"2711",40580,"Grade 3",11558,103,0.657142877578735,0.866666674613953,103,96,234,0.668508287292818,"Kisumu","Nyanza","No"
"2712",40580,"Grade 3",26160,162,0.428571432828903,0.733333349227905,103,80,234,0.668508287292818,"Kisumu","Nyanza","No"
